日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅（%）,涨跌幅（%）,涨跌额,换手率（%）
2023-11-13,798.12,805.97,809.76,798.12,1558902,2201575472.00,1.46%,0.94%,7.49,0.61%
2023-11-10,799.95,798.48,801.52,793.69,1737582,2438481728.00,0.97%,-0.64%,-5.15,0.69%
2023-11-09,796.77,803.63,807.72,794.92,2246940,2620094400.00,1.60%,0.52%,4.14,0.89%
2023-11-08,776.34,799.49,803.92,776.34,2742307,3302486560.00,3.54%,2.73%,21.24,1.08%
2023-11-07,766.90,778.25,779.74,764.30,1393806,2014600272.00,2.01%,1.37%,10.53,0.55%
2023-11-06,753.36,767.72,769.58,753.05,1460934,1844569616.00,2.20%,2.40%,17.96,0.58%
2023-11-03,740.18,749.76,752.03,740.18,1302078,1647660992.00,1.61%,1.61%,11.86,0.51%
2023-11-02,744.19,737.90,746.42,737.24,1042732,1456032448.00,1.23%,-0.96%,-7.15,0.41%
2023-11-01,753.25,745.05,753.25,742.97,862470,1616253616.00,1.36%,-1.12%,-8.47,0.34%
2023-10-31,760.71,753.52,760.71,752.40,995475,1095144352.00,1.09%,-0.97%,-7.37,0.39%
2023-10-30,751.45,760.89,760.89,748.50,1268905,1267039744.00,1.64%,0.50%,3.76,0.50%
2023-10-27,727.38,757.13,758.36,724.66,1507653,1719382304.00,4.63%,3.98%,28.95,0.59%
2023-10-26,723.89,728.18,728.18,716.56,602881,589388448.00,1.60%,0.53%,3.83,0.24%
2023-10-25,718.44,724.35,728.35,718.44,658946,653980048.00,1.39%,1.52%,10.83,0.26%
2023-10-24,706.34,713.52,713.52,703.99,637663,641780896.00,1.35%,0.98%,6.95,0.25%
2023-10-23,728.47,706.57,729.02,702.55,689171,683046272.00,3.64%,-2.77%,-20.10,0.27%
2023-10-20,738.71,726.67,739.24,724.53,565480,587866976.00,1.99%,-1.69%,-12.49,0.22%
2023-10-19,753.06,739.16,753.08,738.91,621286,773365776.00,1.88%,-1.98%,-14.90,0.24%
2023-10-18,771.15,754.06,771.55,752.88,564139,570986592.00,2.42%,-2.18%,-16.77,0.22%
2023-10-17,781.85,770.83,782.19,769.39,671806,686706784.00,1.64%,-1.38%,-10.82,0.26%
2023-10-16,791.60,781.65,792.36,777.85,815932,859781904.00,1.83%,-1.18%,-9.30,0.32%
2023-10-13,798.13,790.95,798.13,790.22,899847,809367840.00,0.99%,-0.87%,-6.94,0.35%
2023-10-12,797.07,797.89,798.35,795.25,584965,638622752.00,0.39%,0.19%,1.54,0.23%
2023-10-11,795.46,796.35,799.02,793.65,613414,661436944.00,0.67%,-0.01%,-0.09,0.24%
2023-10-10,809.71,796.44,809.71,794.56,710834,741031536.00,1.87%,-1.73%,-14.06,0.28%
2023-10-09,813.21,810.50,814.22,805.45,835744,837649888.00,1.08%,-0.09%,-0.72,0.33%
2023-09-28,803.56,811.22,811.22,803.56,977555,939913872.00,0.95%,1.03%,8.25,0.39%
2023-09-27,803.09,802.97,808.36,801.85,745369,804548848.00,0.81%,-0.17%,-1.38,0.29%
2023-09-26,807.62,804.35,809.65,803.71,861761,886017552.00,0.73%,-0.57%,-4.61,0.34%
2023-09-25,815.59,808.96,817.34,806.06,746779,848091968.00,1.38%,-1.04%,-8.49,0.29%
2023-09-22,804.32,817.45,817.63,803.78,944860,1037207456.00,1.72%,1.60%,12.89,0.37%
2023-09-21,808.47,804.56,809.45,803.71,843687,777876528.00,0.71%,-0.46%,-3.74,0.33%
2023-09-20,813.20,808.30,815.25,807.24,789382,831875152.00,0.98%,-0.82%,-6.68,0.31%
2023-09-19,818.70,814.98,820.59,814.07,904474,966883280.00,0.80%,-0.40%,-3.31,0.36%
2023-09-18,814.92,818.29,822.09,814.61,936756,915264224.00,0.92%,0.28%,2.29,0.37%
2023-09-15,817.81,816.00,820.75,814.09,857992,893109520.00,0.82%,-0.14%,-1.15,0.34%
2023-09-14,814.63,817.15,824.75,813.80,900094,887561104.00,1.34%,0.23%,1.90,0.35%
2023-09-13,824.45,815.25,826.62,812.57,947196,997337200.00,1.70%,-1.43%,-11.83,0.37%
2023-09-12,824.50,827.08,829.23,823.82,876130,942237504.00,0.65%,0.11%,0.95,0.35%
2023-09-11,817.90,826.13,828.94,814.79,903510,952138544.00,1.73%,1.12%,9.11,0.36%
2023-09-08,822.09,817.02,822.51,811.06,1153601,1200227920.00,1.39%,-0.61%,-5.00,0.45%
2023-09-07,836.05,822.02,840.40,821.47,1423022,1537139344.00,2.26%,-1.89%,-15.80,0.56%
2023-09-06,833.86,837.82,838.58,828.24,1463977,1518748608.00,1.23%,0.03%,0.21,0.58%
2023-09-05,850.26,837.61,851.89,836.38,2151268,2110726176.00,1.82%,-1.46%,-12.45,0.85%
2023-09-04,831.57,850.06,863.63,831.57,3570365,3504932464.00,3.99%,5.92%,47.54,1.41%
2023-09-01,781.90,802.52,802.52,781.79,1685717,1843297184.00,2.66%,2.86%,22.33,0.66%
2023-08-31,778.41,780.19,780.35,773.64,804567,1001068240.00,0.86%,0.28%,2.17,0.32%
2023-08-30,775.18,778.02,782.31,770.45,848617,1151212848.00,1.53%,0.45%,3.45,0.33%
2023-08-29,753.62,774.57,774.63,753.62,1029093,1266315936.00,2.77%,2.25%,17.08,0.41%
2023-08-28,792.68,757.49,801.63,754.71,1250947,1448035040.00,6.22%,0.44%,3.32,0.49%
2023-08-25,765.98,754.17,767.98,751.39,1016866,1294570208.00,2.16%,-1.70%,-13.03,0.40%
2023-08-24,775.79,767.20,777.28,765.21,1022448,1167325312.00,1.56%,-0.89%,-6.89,0.40%
2023-08-23,789.65,774.09,789.65,772.44,913277,1196352032.00,2.18%,-1.87%,-14.79,0.36%
2023-08-22,792.62,788.88,795.74,778.23,933178,1084744208.00,2.21%,-0.37%,-2.94,0.37%
2023-08-21,803.01,791.82,803.01,789.66,754971,839055904.00,1.66%,-1.27%,-10.17,0.30%
2023-08-18,808.95,801.99,810.22,799.65,887683,1012658736.00,1.31%,-0.89%,-7.19,0.35%
2023-08-17,807.08,809.18,810.15,804.04,785067,1031498464.00,0.76%,0.24%,1.97,0.31%
2023-08-16,815.97,807.21,815.97,805.92,691210,939441296.00,1.23%,-1.17%,-9.54,0.27%
2023-08-15,819.96,816.75,819.96,812.74,498549,654756096.00,0.88%,-0.57%,-4.65,0.20%
2023-08-14,824.80,821.40,825.54,818.20,621825,762197872.00,0.89%,-0.53%,-4.38,0.25%
2023-08-11,830.92,825.78,832.16,823.40,828538,944645056.00,1.05%,-0.65%,-5.37,0.33%
2023-08-10,829.10,831.15,833.92,828.87,886836,1062919216.00,0.61%,0.07%,0.60,0.35%
2023-08-09,838.18,830.55,838.41,828.58,868114,974318896.00,1.17%,-1.07%,-8.98,0.34%
2023-08-08,846.10,839.53,846.10,837.03,830548,978108464.00,1.07%,-0.87%,-7.40,0.33%
2023-08-07,853.22,846.93,853.22,845.48,797807,1075275856.00,0.91%,-0.84%,-7.16,0.31%
2023-08-04,850.40,854.09,856.46,850.40,846899,1095761952.00,0.71%,0.54%,4.55,0.33%
2023-08-03,847.06,849.54,851.39,845.90,829200,1005924592.00,0.65%,0.28%,2.37,0.33%
2023-08-02,847.57,847.17,849.06,842.98,842227,1113341264.00,0.72%,-0.04%,-0.35,0.33%
2023-08-01,851.16,847.52,851.55,845.55,933118,1105822048.00,0.71%,-0.37%,-3.16,0.37%
2023-07-31,849.16,850.68,854.21,848.25,1129821,1273716528.00,0.70%,0.38%,3.26,0.45%
2023-07-28,844.42,847.42,847.42,840.98,996063,1334755232.00,0.76%,0.46%,3.84,0.39%
2023-07-27,847.75,843.58,852.88,842.39,886711,1149288784.00,1.24%,-0.49%,-4.19,0.35%
2023-07-26,850.60,847.77,851.88,846.05,864215,1109519984.00,0.69%,-0.31%,-2.65,0.34%
2023-07-25,845.77,850.42,853.83,845.77,853019,1196845008.00,0.96%,0.79%,6.67,0.34%
2023-07-24,846.71,843.75,849.25,841.85,746857,1199639856.00,0.87%,-0.38%,-3.23,0.29%
2023-07-21,849.20,846.98,853.30,844.85,906758,1438692416.00,0.99%,-0.34%,-2.92,0.36%
2023-07-20,854.00,849.90,857.26,848.11,1111237,2144165040.00,1.07%,-0.39%,-3.35,0.44%
2023-07-19,857.73,853.25,860.29,850.31,1131289,1297522416.00,1.16%,-0.64%,-5.49,0.45%
2023-07-18,862.23,858.74,866.32,857.28,1047585,1380058032.00,1.05%,-0.55%,-4.78,0.41%
2023-07-17,869.18,863.52,869.18,860.67,1148137,1457833904.00,0.98%,-0.71%,-6.20,0.45%
2023-07-14,864.18,869.72,869.72,863.59,1156733,1786041424.00,0.71%,0.48%,4.19,0.46%
2023-07-13,861.48,865.53,868.23,860.08,1013247,1421949648.00,0.95%,0.59%,5.04,0.40%
2023-07-12,874.24,860.49,875.30,858.00,1159473,1511589472.00,1.98%,-1.50%,-13.09,0.46%
2023-07-11,877.82,873.58,878.07,871.87,931939,1214297424.00,0.71%,-0.64%,-5.59,0.37%
2023-07-10,880.92,879.17,883.34,875.17,1284835,1662605696.00,0.93%,-0.40%,-3.55,0.51%
2023-07-07,879.12,882.72,888.20,878.06,1345617,1747947248.00,1.15%,0.46%,4.06,0.53%
2023-07-06,887.53,878.66,887.53,874.52,1319259,1707650560.00,1.46%,-1.07%,-9.50,0.52%
2023-07-05,890.20,888.16,892.41,886.90,1844132,2261540608.00,0.62%,-0.33%,-2.96,0.73%
2023-07-04,886.79,891.12,894.34,886.55,1632552,1831377952.00,0.88%,0.47%,4.13,0.64%
2023-07-03,892.08,886.99,895.49,886.13,1382985,1651728432.00,1.05%,-0.56%,-5.03,0.55%
2023-06-30,887.46,892.02,894.06,885.06,1519932,1948792336.00,1.01%,0.43%,3.83,0.60%
2023-06-29,881.06,888.19,891.63,881.06,1735697,2374234864.00,1.20%,0.72%,6.35,0.68%
2023-06-28,887.53,881.84,888.62,875.46,1039177,1598703760.00,1.48%,-0.77%,-6.81,0.41%
2023-06-27,888.11,888.65,891.50,886.03,993423,1442287664.00,0.62%,-0.02%,-0.16,0.39%
2023-06-26,901.78,888.81,902.89,885.66,1262094,2037819872.00,1.91%,-1.51%,-13.59,0.50%
2023-06-21,891.70,902.40,905.92,889.15,1522066,2087648976.00,1.88%,1.41%,12.52,0.60%
2023-06-20,889.07,889.88,893.82,885.68,823647,1792414272.00,0.92%,0.17%,1.54,0.32%
2023-06-19,889.30,888.34,894.98,885.57,739291,1560363680.00,1.05%,-0.71%,-6.37,0.29%
2023-06-16,893.88,894.71,898.69,893.05,721538,1352180928.00,0.63%,0.50%,4.43,0.28%
2023-06-15,879.54,890.28,891.80,879.10,787529,1457001984.00,1.44%,1.12%,9.88,0.31%
2023-06-14,887.02,880.40,889.57,879.89,752404,1326356480.00,1.09%,-0.47%,-4.19,0.30%
2023-06-13,890.23,884.59,894.27,880.61,750945,1284715424.00,1.53%,-0.80%,-7.12,0.30%
2023-06-12,903.85,891.71,903.85,888.91,753720,1294793856.00,1.65%,-1.37%,-12.41,0.30%
2023-06-09,911.50,904.12,914.73,894.54,893797,1355850112.00,2.22%,-0.75%,-6.85,0.35%
2023-06-08,916.33,910.97,919.25,905.31,989462,1589617520.00,1.52%,-0.69%,-6.37,0.39%
2023-06-07,919.70,917.34,926.42,912.86,713851,1421566336.00,1.47%,-0.61%,-5.65,0.28%
2023-06-06,938.11,922.99,939.62,921.21,839311,1708142528.00,1.96%,-1.59%,-14.88,0.33%
2023-06-05,943.63,937.87,945.25,935.34,730194,1279040736.00,1.05%,-0.55%,-5.18,0.29%
2023-06-02,936.90,943.05,944.46,936.90,920403,1620171232.00,0.81%,0.63%,5.95,0.36%
2023-06-01,937.94,937.10,939.19,934.41,959878,1879266368.00,0.51%,-0.20%,-1.86,0.38%
2023-05-31,941.91,938.96,943.45,935.69,1147596,2137520032.00,0.82%,-0.64%,-6.09,0.45%
2023-05-30,950.62,945.05,951.02,939.18,987805,1809874480.00,1.25%,-0.55%,-5.26,0.39%
2023-05-29,954.95,950.31,962.14,947.46,1068935,2034503856.00,1.54%,-0.49%,-4.67,0.42%
2023-05-26,946.74,954.98,955.74,938.32,1516683,2592401120.00,1.84%,0.61%,5.82,0.60%
2023-05-25,951.26,949.16,959.07,947.44,1510043,2078518080.00,1.22%,-0.61%,-5.79,0.60%
2023-05-24,960.33,954.95,962.17,952.21,1492995,2012964608.00,1.03%,-0.97%,-9.36,0.59%
2023-05-23,956.29,964.31,969.76,956.29,1500795,2127919440.00,1.40%,0.42%,4.02,0.59%
2023-05-22,951.16,960.29,962.14,950.85,1239308,1959614448.00,1.19%,1.19%,11.25,0.49%
2023-05-19,944.00,949.04,949.68,941.71,1189065,2042921408.00,0.85%,0.68%,6.40,0.47%
2023-05-18,945.10,942.64,945.10,940.27,1391199,2475331344.00,0.51%,-0.31%,-2.91,0.55%
2023-05-17,939.11,945.55,946.46,938.90,1011109,1468576368.00,0.81%,0.80%,7.54,0.40%
2023-05-16,939.57,938.01,944.58,935.27,1053191,1474760784.00,0.99%,-0.44%,-4.13,0.42%
2023-05-15,938.14,942.14,942.33,936.10,1274612,1660848224.00,0.66%,0.23%,2.18,0.50%
2023-05-12,944.33,939.96,949.35,938.15,1303061,1676759088.00,1.18%,-0.63%,-6.00,0.51%
2023-05-11,928.76,945.96,948.47,927.98,1233078,1631104016.00,2.21%,1.92%,17.83,0.49%
2023-05-10,939.01,928.13,939.01,925.20,1106196,1517853312.00,1.47%,-1.44%,-13.60,0.44%
2023-05-09,961.89,941.73,968.28,938.76,1922406,2466491664.00,3.07%,-1.99%,-19.13,0.76%
2023-05-08,935.54,960.86,960.86,935.54,2326191,2719040592.00,2.71%,2.95%,27.53,0.92%
2023-05-05,909.66,933.33,933.33,909.66,1841582,2687456144.00,2.60%,2.68%,24.38,0.73%
2023-05-04,910.24,908.95,913.76,904.67,1016593,1680747104.00,1.00%,-0.42%,-3.80,0.40%
2023-04-28,913.08,912.75,913.08,906.82,931041,1407050560.00,0.68%,-0.21%,-1.90,0.37%
2023-04-27,922.16,914.65,923.14,910.99,1066495,1620058688.00,1.31%,-1.46%,-13.57,0.42%
2023-04-26,917.65,928.22,929.20,913.06,947632,1572438880.00,1.76%,1.15%,10.51,0.37%
2023-04-25,939.03,917.71,939.03,909.56,1155842,1470685568.00,3.13%,-2.38%,-22.42,0.46%
2023-04-24,933.47,940.13,944.86,933.47,818632,1281445856.00,1.22%,0.77%,7.21,0.32%
2023-04-21,942.27,932.92,947.34,929.74,655206,956849792.00,1.87%,-1.10%,-10.33,0.26%
2023-04-20,949.82,943.25,951.74,940.82,663565,817225760.00,1.15%,-0.49%,-4.63,0.26%
2023-04-19,949.54,947.88,952.29,946.57,705464,815596928.00,0.60%,-0.15%,-1.44,0.28%
2023-04-18,947.70,949.32,951.51,944.95,691047,734106400.00,0.69%,0.23%,2.17,0.27%
2023-04-17,943.70,947.15,950.74,943.17,494552,711956336.00,0.80%,0.46%,4.35,0.20%
2023-04-14,939.57,942.80,945.12,939.57,489588,612040704.00,0.59%,0.35%,3.31,0.19%
2023-04-13,947.14,939.49,947.14,934.62,524765,774302960.00,1.32%,-0.78%,-7.42,0.21%
2023-04-12,948.73,946.91,954.44,945.94,428137,427831920.00,0.89%,-0.53%,-5.01,0.17%
2023-04-11,949.43,951.92,955.13,948.79,427163,414781552.00,0.67%,0.22%,2.06,0.17%
2023-04-10,952.19,949.86,955.30,947.37,501608,525382768.00,0.83%,-0.11%,-1.02,0.20%
2023-04-07,941.06,950.88,950.88,940.89,463054,418999504.00,1.06%,1.14%,10.72,0.18%
2023-04-06,947.06,940.16,947.90,937.70,617194,582529664.00,1.08%,-0.89%,-8.46,0.24%
2023-04-04,957.79,948.62,959.79,946.30,651226,650019440.00,1.41%,-0.86%,-8.21,0.26%
2023-04-03,958.18,956.83,959.70,954.58,694711,701173984.00,0.53%,-0.19%,-1.86,0.27%
2023-03-31,953.77,958.69,959.26,953.14,518314,504558448.00,0.64%,0.42%,3.99,0.20%
2023-03-30,956.70,954.70,956.70,949.72,590517,580283920.00,0.73%,-0.16%,-1.54,0.23%
2023-03-29,957.56,956.24,964.89,953.66,659187,708923440.00,1.17%,-0.17%,-1.61,0.26%
2023-03-28,965.31,957.85,968.35,957.01,608970,679896944.00,1.17%,-1.00%,-9.66,0.24%
2023-03-27,969.95,967.51,971.02,963.49,798069,857872272.00,0.78%,0.01%,0.10,0.31%
2023-03-24,955.32,967.41,969.55,954.49,1061920,1044169328.00,1.58%,1.40%,13.38,0.42%
2023-03-23,965.82,954.03,965.82,952.91,836955,878213712.00,1.34%,-1.19%,-11.53,0.33%
2023-03-22,960.86,965.56,970.62,960.65,639339,621515440.00,1.04%,0.55%,5.29,0.25%
2023-03-21,949.31,960.27,960.27,949.00,566936,522431216.00,1.19%,1.15%,10.89,0.22%
2023-03-20,956.58,949.38,960.12,947.91,504125,486134480.00,1.28%,-0.79%,-7.56,0.20%
2023-03-17,954.89,956.94,959.86,953.34,671545,540887792.00,0.68%,0.31%,2.94,0.26%
2023-03-16,971.23,954.00,971.23,949.08,548143,569894752.00,2.28%,-1.83%,-17.82,0.22%
2023-03-15,972.09,971.82,976.73,968.52,650554,752110784.00,0.85%,0.22%,2.11,0.26%
2023-03-14,980.10,969.71,980.56,966.31,773581,621135168.00,1.45%,-1.16%,-11.38,0.31%
2023-03-13,984.31,981.09,985.92,976.91,656288,561759120.00,0.91%,-0.37%,-3.68,0.26%
2023-03-10,993.41,984.77,993.47,982.13,854269,629958656.00,1.14%,-0.77%,-7.60,0.34%
2023-03-09,990.33,992.37,992.78,989.11,433146,419844832.00,0.37%,0.22%,2.17,0.17%
2023-03-08,992.96,990.20,995.15,987.58,494837,504869312.00,0.76%,-0.32%,-3.14,0.20%
2023-03-07,1005.82,993.34,1005.82,991.06,561900,536746896.00,1.47%,-1.15%,-11.56,0.22%
2023-03-06,1010.83,1004.90,1011.63,1000.33,509239,525893088.00,1.12%,-0.57%,-5.76,0.20%
2023-03-03,1012.11,1010.66,1013.68,1004.48,607138,614130736.00,0.91%,-0.57%,-5.84,0.24%
2023-03-02,1021.40,1016.50,1023.22,1013.92,726478,713717056.00,0.91%,-0.30%,-3.01,0.29%
2023-03-01,1011.74,1019.51,1019.51,1010.36,840352,886918800.00,0.90%,0.70%,7.06,0.33%
2023-02-28,1007.78,1012.45,1014.84,1002.50,859479,898502080.00,1.23%,0.89%,8.96,0.34%
2023-02-27,1005.90,1003.49,1006.82,1000.88,626188,651256272.00,0.59%,-0.44%,-4.39,0.25%
2023-02-24,1012.89,1007.88,1013.97,1004.64,572643,695385856.00,0.92%,-0.45%,-4.58,0.23%
2023-02-23,1017.83,1012.46,1019.89,1009.98,692808,828777760.00,0.97%,-0.65%,-6.64,0.27%
2023-02-22,1025.91,1019.10,1025.91,1016.32,664895,774160576.00,0.93%,-0.81%,-8.37,0.26%
2023-02-21,1028.70,1027.47,1031.75,1023.95,759180,849034384.00,0.76%,-0.24%,-2.45,0.30%
2023-02-20,1026.35,1029.92,1031.80,1024.15,802375,856398160.00,0.75%,0.59%,6.02,0.32%
2023-02-17,1027.27,1023.90,1033.30,1022.58,1016880,1052368832.00,1.04%,-0.58%,-5.93,0.40%
2023-02-16,1044.28,1029.83,1046.41,1025.33,1039539,1151113552.00,2.02%,-1.26%,-13.13,0.41%
2023-02-15,1048.36,1042.96,1053.40,1041.99,758426,834194608.00,1.09%,-0.44%,-4.66,0.30%
2023-02-14,1052.26,1047.62,1058.07,1044.68,758911,769695520.00,1.27%,-0.44%,-4.60,0.30%
2023-02-13,1041.65,1052.22,1060.95,1041.65,1082589,1111963744.00,1.86%,1.55%,16.03,0.43%
2023-02-10,1040.94,1036.19,1041.90,1032.33,696966,694730224.00,0.92%,-0.27%,-2.85,0.27%
2023-02-09,1033.47,1039.04,1039.04,1032.87,898773,966158880.00,0.60%,0.48%,4.92,0.35%
2023-02-08,1042.47,1034.12,1043.31,1032.91,804053,744885040.00,1.00%,-0.28%,-2.93,0.32%
2023-02-07,1034.62,1037.05,1042.85,1033.36,825808,753493488.00,0.92%,0.32%,3.35,0.33%
2023-02-06,1043.62,1033.70,1044.61,1032.59,1043507,919726288.00,1.15%,-1.27%,-13.28,0.41%
2023-02-03,1047.37,1046.98,1051.09,1040.53,1251899,1081909488.00,1.01%,-0.15%,-1.60,0.49%
2023-02-02,1065.23,1048.58,1065.72,1045.51,2019929,1604419232.00,1.89%,-1.78%,-19.03,0.80%
2023-02-01,1069.95,1067.61,1079.71,1059.55,2276746,2164266384.00,1.90%,0.43%,4.60,0.90%
2023-01-31,1007.41,1063.01,1063.01,1005.85,2566750,2384507072.00,5.69%,5.80%,58.23,1.01%
2023-01-30,1010.96,1004.78,1016.65,1002.37,768541,775025040.00,1.43%,0.32%,3.23,0.30%
2023-01-20,987.69,1001.55,1002.16,987.69,596013,487958592.00,1.47%,1.47%,14.49,0.24%
2023-01-19,979.53,987.06,987.06,977.27,614546,473242576.00,1.00%,0.64%,6.27,0.24%
2023-01-18,974.47,980.79,981.24,972.31,752892,550615296.00,0.92%,0.98%,9.54,0.30%
2023-01-17,969.74,971.25,974.10,965.43,283695,295283360.00,0.89%,0.17%,1.64,0.11%
2023-01-16,963.24,969.61,972.01,960.46,340896,361487232.00,1.20%,0.89%,8.59,0.13%
2023-01-13,957.81,961.02,961.68,957.45,264361,277827088.00,0.44%,0.29%,2.81,0.10%
2023-01-12,960.35,958.21,964.09,955.80,249868,257380088.00,0.86%,-0.18%,-1.68,0.10%
2023-01-11,960.82,959.89,964.70,957.73,335243,335531168.00,0.73%,-0.09%,-0.87,0.13%
2023-01-10,958.39,960.76,962.36,956.47,283600,278799504.00,0.61%,0.01%,0.08,0.11%
2023-01-09,955.04,960.68,962.74,954.64,329365,320318752.00,0.85%,0.60%,5.71,0.13%
2023-01-06,951.05,954.97,956.39,949.96,338484,347852560.00,0.68%,0.33%,3.14,0.13%
2023-01-05,947.97,951.83,952.49,943.57,352091,347556880.00,0.94%,0.40%,3.80,0.14%
2023-01-04,947.68,948.03,950.33,942.75,376001,355063248.00,0.80%,0.04%,0.37,0.15%
2023-01-03,942.61,947.66,949.26,936.15,411917,388945008.00,1.39%,0.59%,5.57,0.16%
2022-12-30,932.92,942.09,942.09,932.92,505044,463705840.00,0.98%,1.04%,9.73,0.20%
2022-12-29,935.12,932.36,936.33,929.26,464165,430416688.00,0.76%,-0.33%,-3.07,0.18%
2022-12-28,937.61,935.43,938.55,933.76,413161,444933200.00,0.51%,-0.45%,-4.24,0.16%
2022-12-27,943.67,939.67,947.11,936.56,539638,517758912.00,1.12%,-0.15%,-1.43,0.21%
2022-12-26,937.33,941.10,942.63,935.06,503670,454423120.00,0.81%,0.31%,2.90,0.20%
2022-12-23,950.19,938.20,950.19,932.88,572547,530610624.00,1.82%,-1.38%,-13.12,0.23%
2022-12-22,966.65,951.32,970.32,948.81,680866,595861024.00,2.22%,-1.73%,-16.74,0.27%
2022-12-21,973.52,968.06,977.32,964.83,524921,563499120.00,1.28%,-0.61%,-5.92,0.21%
2022-12-20,972.61,973.98,977.55,969.77,493173,394649744.00,0.80%,-0.45%,-4.39,0.19%
2022-12-19,985.72,978.37,987.08,973.87,499221,461853904.00,1.34%,-0.93%,-9.15,0.20%
2022-12-16,985.60,987.52,989.39,983.02,631787,604268992.00,0.65%,0.13%,1.26,0.25%
2022-12-15,981.23,986.26,986.70,981.23,709014,570713728.00,0.56%,0.39%,3.79,0.28%
2022-12-14,984.68,982.47,989.39,981.09,506565,511864368.00,0.84%,-0.22%,-2.16,0.20%
2022-12-13,988.56,984.63,990.35,982.56,549951,618469312.00,0.79%,-0.31%,-3.05,0.22%
2022-12-12,995.47,987.68,996.87,985.02,639105,697516752.00,1.19%,-0.72%,-7.14,0.25%
2022-12-09,993.45,994.82,996.15,991.21,613535,587719808.00,0.50%,0.16%,1.57,0.24%
2022-12-08,996.27,993.25,997.03,991.48,646503,670774400.00,0.56%,-0.17%,-1.65,0.25%
2022-12-07,999.62,994.90,999.62,992.47,874081,855178352.00,0.71%,-0.51%,-5.12,0.34%
2022-12-06,1007.23,1000.02,1008.93,998.79,481034,552001648.00,1.01%,-0.60%,-6.08,0.19%
2022-12-05,1016.33,1006.10,1018.51,1005.36,580599,680778464.00,1.29%,-1.00%,-10.14,0.23%
2022-12-02,1016.59,1016.24,1020.03,1014.00,593591,693724880.00,0.59%,-0.07%,-0.68,0.23%
2022-12-01,1020.43,1016.92,1024.50,1014.96,594905,687295680.00,0.94%,-0.19%,-1.95,0.23%
2022-11-30,1024.97,1018.87,1026.86,1016.92,484171,521268064.00,0.97%,-0.45%,-4.58,0.19%
2022-11-29,1008.97,1023.45,1025.32,1007.80,604965,675790560.00,1.74%,1.51%,15.26,0.24%
2022-11-28,1014.38,1008.19,1015.99,1004.94,577378,662013440.00,1.09%,-0.96%,-9.73,0.23%
2022-11-25,1025.99,1017.92,1025.99,1014.96,518023,645507840.00,1.08%,-0.74%,-7.59,0.20%
2022-11-24,1018.43,1025.51,1027.32,1018.43,509690,637652656.00,0.87%,0.60%,6.14,0.20%
2022-11-23,1013.11,1019.37,1019.37,1007.10,623370,750175648.00,1.21%,0.64%,6.44,0.25%
2022-11-22,1028.16,1012.93,1028.79,1010.55,773840,823255840.00,1.77%,-1.53%,-15.79,0.31%
2022-11-21,1024.08,1028.72,1033.65,1024.08,1201390,1254077056.00,0.95%,2.55%,25.57,0.47%
2022-11-18,1001.37,1003.15,1004.47,999.20,780570,955682425.00,0.53%,0.23%,2.30,0.31%
2022-11-17,1002.17,1000.85,1002.17,993.20,678855,681773948.00,0.90%,-0.10%,-1.03,0.27%
2022-11-16,1011.62,1001.88,1013.11,998.41,561655,702336571.00,1.46%,-0.83%,-8.39,0.22%
2022-11-15,1002.15,1010.27,1010.29,999.73,612665,671778180.00,1.06%,0.96%,9.60,0.24%
2022-11-14,1005.96,1000.67,1012.92,997.98,644858,724167725.00,1.49%,-0.21%,-2.11,0.25%
2022-11-11,1011.54,1002.78,1017.92,1001.08,894587,968635191.00,1.68%,0.25%,2.53,0.35%
2022-11-10,1002.61,1000.25,1002.61,994.48,753096,804399930.00,0.81%,-0.23%,-2.32,0.30%
2022-11-09,1005.98,1002.57,1008.48,1001.17,808061,908070316.00,0.73%,-0.44%,-4.42,0.32%
2022-11-08,1005.04,1006.99,1011.08,1002.00,593486,717512646.00,0.90%,-0.21%,-2.09,0.23%
2022-11-07,987.32,1009.08,1014.12,987.32,934482,1104879576.00,2.74%,2.98%,29.21,0.37%
2022-11-04,962.83,979.87,980.45,960.79,772616,932397869.00,2.04%,1.83%,17.62,0.30%
2022-11-03,960.01,962.25,964.59,955.78,706074,795929664.00,0.91%,-0.18%,-1.72,0.28%
2022-11-02,951.18,963.97,967.10,949.35,1053162,1075097591.00,1.87%,1.50%,14.29,0.42%
2022-11-01,939.73,949.68,950.31,939.72,681657,785029957.00,1.13%,1.09%,10.25,0.27%
2022-10-31,931.07,939.43,944.02,929.01,825139,992215536.00,1.60%,0.37%,3.43,0.33%
2022-10-28,958.30,936.00,958.30,930.24,909850,1181633077.00,2.93%,-2.33%,-22.36,0.36%
2022-10-27,964.71,958.36,969.89,957.15,717366,921421636.00,1.31%,-1.35%,-13.11,0.28%
2022-10-26,969.88,971.47,980.08,968.19,658805,882116130.00,1.23%,0.21%,2.07,0.26%
2022-10-25,971.18,969.40,971.40,961.21,584572,771684795.00,1.05%,-0.29%,-2.85,0.23%
2022-10-24,979.87,972.25,984.29,967.46,735539,955063522.00,1.72%,-0.66%,-6.49,0.29%
2022-10-21,976.51,978.74,981.14,970.95,823353,1165129511.00,1.04%,0.14%,1.40,0.32%
2022-10-20,978.33,977.34,981.57,973.40,878989,1183886647.00,0.83%,-0.33%,-3.20,0.35%
